5.000000000000000000e-01 3.348552950833245771e-03
5.010000000000000009e-01 3.350864319534680672e-03
5.020019999999999483e-01 3.415298006681053485e-03
5.030060039999999510e-01 3.431829718652785674e-03
5.040120160079999412e-01 3.421445041767844780e-03
5.050200400400159939e-01 3.386948839160531730e-03
5.060300801200959819e-01 3.365023451805259410e-03
5.070421402803362287e-01 3.420032643543515719e-03
5.080562245608969407e-01 3.430483730139999039e-03
5.090723370100187495e-01 3.369012087282553802e-03
5.100904816840388101e-01 3.400467914444758530e-03
5.111106626474068992e-01 3.401234432087494198e-03
5.121328839727017357e-01 3.383292261957230197e-03
5.131571497406471893e-01 3.413693016420431617e-03
5.141834640401284906e-01 3.392362804350063880e-03
5.152118309682087727e-01 3.361752020344416659e-03
5.162422546301451698e-01 3.355103843575534851e-03
5.172747391394054706e-01 3.334405553901141888e-03
5.183092886176843272e-01 3.374584913609879507e-03
5.193459071949196870e-01 3.349594303298202101e-03
5.203845990093095564e-01 3.329853274461936057e-03
5.214253682073282103e-01 3.340088421385902472e-03
5.224682189437428459e-01 3.362748424772818087e-03
5.235131553816303462e-01 3.347337387662002034e-03
5.245601816923936012e-01 3.337635855416007380e-03
5.256093020557783824e-01 3.348539908283238754e-03
5.266605206598898858e-01 3.334272937365383768e-03
5.277138417012097182e-01 3.337255794202064266e-03
5.287692693846121061e-01 3.334103932601139263e-03
5.298268079233813266e-01 3.341185627780589654e-03
5.308864615392281383e-01 3.341481392106997357e-03
5.319482344623065462e-01 3.347362937248419927e-03
5.330121309312311206e-01 3.343481812563409063e-03
5.340781551930935400e-01 3.338362180825526961e-03
5.351463115034796880e-01 3.352099999817049775e-03
5.362166041264866401e-01 3.330361477324328499e-03
5.372890373347396498e-01 3.340245416211732980e-03
5.383636154094091353e-01 3.358531561407579816e-03
5.394403426402279988e-01 3.362073849466327719e-03
5.405192233255085021e-01 3.374593236518732935e-03
5.416002617721594747e-01 3.410281324396712433e-03
5.426834622957037446e-01 3.355007426142430499e-03
5.437688292202951246e-01 3.372076342519405960e-03
5.448563668787357317e-01 3.372200740257540706e-03
5.459460796124931958e-01 3.351383064573665738e-03
5.470379717717182011e-01 3.366632644790266363e-03
5.481320477152615833e-01 3.335433557587562121e-03
5.492283118106920936e-01 3.375801256870741580e-03
5.503267684343134958e-01 3.379194037513436229e-03
5.514274219711821079e-01 3.342728696194365717e-03
5.525302768151244548e-01 3.374212618160064500e-03
5.536353373687546986e-01 3.377133352262483984e-03
5.547426080434921802e-01 3.364011874340794295e-03
5.558520932595791830e-01 3.359706737329254140e-03
5.569637974460983632e-01 3.344989014199426392e-03
5.580777250409905132e-01 3.342410979986657447e-03
5.591938804910725480e-01 3.330027619619120496e-03
5.603122682520547126e-01 3.357583035002058465e-03
5.614328927885587905e-01 3.346506780289722986e-03
5.625557585741358668e-01 3.338486265057734759e-03
5.636808700912840919e-01 3.346694856795282176e-03
5.648082318314666672e-01 3.320054881756117574e-03
