4.000000000000000222e-01 2.073929604897776016e-02
4.004000000000000337e-01 2.073892095529658239e-02
4.008004000000000566e-01 2.073855973261499314e-02
4.012012004000000687e-01 2.073818318485389986e-02
4.016024016004000607e-01 2.073782353260669731e-02
4.020040040020004812e-01 2.073744382175893991e-02
4.024060080060024580e-01 2.073707751113667772e-02
4.028084140140084646e-01 2.073670386416272965e-02
4.032112224280224866e-01 2.073633112642568610e-02
4.036144336504505215e-01 2.073596218919995446e-02
4.040180480841009669e-01 2.073559429387359515e-02
4.044220661321850652e-01 2.073522077011323919e-02
4.048264881983172359e-01 2.073485494049176134e-02
4.052313146865155757e-01 2.073448724929389739e-02
4.056365460012020807e-01 2.073411511210881963e-02
4.060421825472032564e-01 2.073375343317509362e-02
4.064482247297504514e-01 2.073337539047320419e-02
4.068546729544801899e-01 2.073300739771458817e-02
4.072615276274346718e-01 2.073264006796051925e-02
4.076687891550621057e-01 2.073226848601782135e-02
4.080764579442171525e-01 2.073189924769527209e-02
4.084845344021613700e-01 2.073153020594871096e-02
4.088930189365635459e-01 2.073116300144210375e-02
4.093019119555000862e-01 2.073079408102529442e-02
4.097112138674555704e-01 2.073042708312451687e-02
4.101209250813230289e-01 2.073005713967199931e-02
4.105310460064043321e-01 2.072968937577299511e-02
4.109415770524107447e-01 2.072932202786564176e-02
4.113525186294631486e-01 2.072895481010710028e-02
4.117638711480925973e-01 2.072858587546669989e-02
4.121756350192407048e-01 2.072822275603419806e-02
4.125878106542599233e-01 2.072785133946632163e-02
4.130003984649142090e-01 2.072748450960984132e-02
4.134133988633791335e-01 2.072711550787818824e-02
4.138268122622424938e-01 2.072674777319955322e-02
4.142406390745047573e-01 2.072638143966658297e-02
4.146548797135792830e-01 2.072601600012938944e-02
4.150695345932928770e-01 2.072564739734551742e-02
4.154846041278861812e-01 2.072529015548722764e-02
4.159000887320140616e-01 2.072491442102162781e-02
4.163159888207460524e-01 2.072455721872447365e-02
4.167323048095668003e-01 2.072420426209003325e-02
4.171490371143763420e-01 2.072382017756013023e-02
4.175661861514907147e-01 2.072344799988514938e-02
4.179837523376421782e-01 2.072308919141570976e-02
4.184017360899798255e-01 2.072272072536754731e-02
4.188201378260698049e-01 2.072235974794612787e-02
4.192389579638958752e-01 2.072198939625560440e-02
4.196581969218597941e-01 2.072162243425938744e-02
4.200778551187816512e-01 2.072125231169470033e-02
4.204979329739004235e-01 2.072088806895186486e-02
4.209184309068743080e-01 2.072052511339604608e-02
4.213393493377811660e-01 2.072015349736688189e-02
4.217606886871189675e-01 2.071978852958739070e-02
4.221824493758060681e-01 2.071942687794059088e-02
4.226046318251818756e-01 2.071905979282452279e-02
4.230272364570070720e-01 2.071869638626733581e-02
4.234502636934640574e-01 2.071833337559748911e-02
4.238737139571575052e-01 2.071796498086533184e-02
4.242975876711146399e-01 2.071760193436734607e-02
4.247218852587857363e-01 2.071723301055120384e-02
4.251466071440445083e-01 2.071687037991709265e-02
4.255717537511885529e-01 2.071650401511574563e-02
4.259973255049397389e-01 2.071614682470948252e-02
4.264233228304446510e-01 2.071577926850816029e-02
4.268497461532750892e-01 2.071541207743145263e-02
4.272765958994283464e-01 2.071504671859956612e-02
4.277038724953277637e-01 2.071468390766425735e-02
4.281315763678231190e-01 2.071432199591208279e-02
4.285597079441909596e-01 2.071395602044415890e-02
4.289882676521351579e-01 2.071359191923063947e-02
4.294172559197872996e-01 2.071323162184385974e-02
4.298466731757070725e-01 2.071286452627460473e-02
4.302765198488827658e-01 2.071250244871034041e-02
4.307067963687316592e-01 2.071214021770129490e-02
4.311375031651004108e-01 2.071177477241422163e-02
4.315686406682655019e-01 2.071141119640916919e-02
4.320002093089337913e-01 2.071104844017797320e-02
4.324322095182427383e-01 2.071068445261444249e-02
4.328646417277609570e-01 2.071032208481969963e-02
4.332975063694887163e-01 2.070995973175180499e-02
4.337308038758582174e-01 2.070960010427353240e-02
4.341645346797340932e-01 2.070923467996603484e-02
4.345986992144138528e-01 2.070887435156328060e-02
4.350332979136282696e-01 2.070851063534709727e-02
4.354683312115418814e-01 2.070814896370450423e-02
4.359037995427534340e-01 2.070779057853504995e-02
4.363397033422962146e-01 2.070742454679858069e-02
4.367760430456384957e-01 2.070706420266151329e-02
4.372128190886841459e-01 2.070670469366715435e-02
4.376500319077728518e-01 2.070634576308907557e-02
4.380876819396806177e-01 2.070598578188186101e-02
4.385257696216203205e-01 2.070561945003007720e-02
4.389642953912419321e-01 2.070526211364930730e-02
4.394032596866331852e-01 2.070493229811954175e-02
4.398426629463197957e-01 2.070454986001704287e-02
4.402825056092661282e-01 2.070417725450805768e-02
4.407227881148754189e-01 2.070381490006608163e-02
4.411635109029902746e-01 2.070345933077236480e-02
4.416046744138932834e-01 2.070315239034725696e-02
4.420462790883071813e-01 2.070273491970472945e-02
4.424883253673954631e-01 2.070238697093717412e-02
4.429308136927628814e-01 2.070211698320498922e-02
4.433737445064556693e-01 2.070176453544584835e-02
4.438171182509621504e-01 2.070133916805234550e-02
4.442609353692131280e-01 2.070098701555632068e-02
4.447051963045823286e-01 2.070060983456177908e-02
4.451499015008869020e-01 2.070023956913366603e-02
4.455950514023878095e-01 2.070004734907402930e-02
4.460406464537902127e-01 2.069952213271152378e-02
4.464866871002440285e-01 2.069930805117028635e-02
4.469331737873442623e-01 2.069879446398541212e-02
4.473801069611316183e-01 2.069844722359512335e-02
4.478274870680927222e-01 2.069809475580645236e-02
4.482753145551608420e-01 2.069775604940289962e-02
4.487235898697159997e-01 2.069735792226755008e-02
4.491723134595856926e-01 2.069699395962046329e-02
4.496214857730452819e-01 2.069663695308299189e-02
4.500711072588183259e-01 2.069628360180963272e-02
4.505211783660771352e-01 2.069592294036418090e-02
4.509716995444432164e-01 2.069555977127457425e-02
4.514226712439876610e-01 2.069522249653579088e-02
4.518740939152316449e-01 2.069484735454672417e-02
4.523259680091468726e-01 2.069448738304264374e-02
4.527782939771560211e-01 2.069419247650641433e-02
4.532310722711331841e-01 2.069378371994954474e-02
4.536843033434043160e-01 2.069340971050906419e-02
4.541379876467477317e-01 2.069306273305120819e-02
4.545921256343944949e-01 2.069271182399925676e-02
4.550467177600288626e-01 2.069235048186321077e-02
4.555017644777888952e-01 2.069198922896601373e-02
4.559572662422666789e-01 2.069163853657897054e-02
4.564132235085089362e-01 2.069127660690869841e-02
4.568696367320174700e-01 2.069091673994550781e-02
4.573265063687494969e-01 2.069056811158589623e-02
4.577838328751182573e-01 2.069020608333193081e-02
4.582416167079933489e-01 2.068985260818293620e-02
4.586998583247013372e-01 2.068951201273983020e-02
4.591585581830260332e-01 2.068914122658924853e-02
4.596177167412090481e-01 2.068878306068248213e-02
4.600773344579502377e-01 2.068843211240412733e-02
4.605374117924082022e-01 2.068807112204504306e-02
4.609979492042006188e-01 2.068771932004435238e-02
4.614589471534047971e-01 2.068736513779815753e-02
4.619204061005581785e-01 2.068700961084334045e-02
4.623823265066587251e-01 2.068665680950122071e-02
4.628447088331653636e-01 2.068630095449473447e-02
4.633075535419985402e-01 2.068594800678791312e-02
4.637708610955405542e-01 2.068559188981902025e-02
4.642346319566361124e-01 2.068523703359610375e-02
4.646988665885927738e-01 2.068489616961332461e-02
4.651635654551813936e-01 2.068452833210256830e-02
4.656287290206365670e-01 2.068418961436328113e-02
4.660943577496571844e-01 2.068381968144376165e-02
4.665604521074068201e-01 2.068348634130941568e-02
4.670270125595142319e-01 2.068315134950909559e-02
4.674940395720737496e-01 2.068277449694076037e-02
4.679615336116458302e-01 2.068241671469307069e-02
4.684294951452575018e-01 2.068206057559442840e-02
4.688979246404027523e-01 2.068172293522188912e-02
4.693668225650431403e-01 2.068138358535204571e-02
4.698361893876081830e-01 2.068102632197908741e-02
4.703060255769958009e-01 2.068068717915263685e-02
4.707763316025728173e-01 2.068031892134248109e-02
4.712471079341754021e-01 2.067998733524599800e-02
4.717183550421095717e-01 2.067961868683549503e-02
4.721900733971516884e-01 2.067927376263755182e-02
4.726622634705488490e-01 2.067890601522665017e-02
4.731349257340193848e-01 2.067856568695500621e-02
4.736080606597534159e-01 2.067820504920726832e-02
4.740816687204131852e-01 2.067784763807392623e-02
4.745557503891336126e-01 2.067750615085737001e-02
4.750303061395227400e-01 2.067716067577948097e-02
4.755053364456622855e-01 2.067679887210957523e-02
4.759808417821079218e-01 2.067645144685915926e-02
4.764568226238900528e-01 2.067608843368926724e-02
4.769332794465139247e-01 2.067574976842730464e-02
4.774102127259604589e-01 2.067539366499860157e-02
4.778876229386864183e-01 2.067508639544002325e-02
4.783655105616251291e-01 2.067469523908502943e-02
4.788438760721867582e-01 2.067435230691296727e-02
4.793227199482589240e-01 2.067401182822361724e-02
4.798020426682071959e-01 2.067364795445884168e-02
4.802818447108754274e-01 2.067329362978290175e-02
4.807621265555863110e-01 2.067294785470086271e-02
4.812428886821418783e-01 2.067259712468695956e-02
4.817241315708239990e-01 2.067224769121520783e-02
4.822058557023948255e-01 2.067190512597725030e-02
4.826880615580972367e-01 2.067155363696130538e-02
4.831707496196553375e-01 2.067121213412283914e-02
4.836539203692750144e-01 2.067085590116321536e-02
4.841375742896442680e-01 2.067050961470385390e-02
4.846217118639339350e-01 2.067019259669871864e-02
4.851063335757978545e-01 2.066986119752632980e-02
4.855914399093736455e-01 2.066947627605103879e-02
4.860770313492830397e-01 2.066912834762706444e-02
4.865631083806323254e-01 2.066879739481384051e-02
4.870496714890129586e-01 2.066846784008026863e-02
4.875367211605019513e-01 2.066812046092796756e-02
4.880242578816624266e-01 2.066774394793773756e-02
4.885122821395440629e-01 2.066741094512065946e-02
4.890007944216835933e-01 2.066704607439549118e-02
4.894897952161052501e-01 2.066669659084230393e-02
4.899792850113213749e-01 2.066635776204772332e-02
4.904692642963326965e-01 2.066607951709019050e-02
4.909597335606290525e-01 2.066565992686869579e-02
4.914506932941896666e-01 2.066532555136870591e-02
4.919421439874838708e-01 2.066499207945085223e-02
4.924340861314713824e-01 2.066464512043105634e-02
4.929265202176028593e-01 2.066427685916021745e-02
4.934194467378204552e-01 2.066394855429148913e-02
4.939128661845582635e-01 2.066359710810189779e-02
4.944067790507428173e-01 2.066327006126367216e-02
4.949011858297935329e-01 2.066295270456227490e-02
4.953960870156233209e-01 2.066257459724180762e-02
4.958914831026389192e-01 2.066224160717585259e-02
4.963873745857415587e-01 2.066187011080222735e-02
4.968837619603272970e-01 2.066156260527581001e-02
4.973806457222876287e-01 2.066118935499580353e-02
4.978780263680099294e-01 2.066084446454179505e-02
4.983759043943779554e-01 2.066063949784302869e-02
4.988742802987723435e-01 2.066019861957633930e-02
4.993731545790711102e-01 2.065985944546696457e-02
4.998725277336502071e-01 2.065955944288327961e-02
5.003724002613838540e-01 2.065916504413802327e-02
5.008727726616452047e-01 2.065886559559117902e-02
5.013736454343068472e-01 2.065857497073188970e-02
5.018750190797411914e-01 2.065823096458774960e-02
5.023768940988209142e-01 2.065787158803768925e-02
5.028792709929197358e-01 2.065755461188771222e-02
5.033821502639126422e-01 2.065734947008930275e-02
5.038855324141765513e-01 2.065718520926475635e-02
5.043894179465907568e-01 2.065712027581284235e-02
5.048938073645373725e-01 2.065642538459749877e-02
5.053987011719018874e-01 2.065589900705529572e-02
5.059040998730738314e-01 2.065600695943406798e-02
5.064100039729468872e-01 2.065512959444655572e-02
5.069164139769198885e-01 2.065476765796004852e-02
5.074233303908968207e-01 2.065514944724609545e-02
5.079307537212877088e-01 2.065409529410015821e-02
5.084386844750089507e-01 2.065372584267034795e-02
5.089471231594839828e-01 2.065389238962489146e-02
5.094560702826435028e-01 2.065309271085769352e-02
5.099655263529261351e-01 2.065280152153867871e-02
5.104754918792790974e-01 2.065251309324046131e-02
5.109859673711584227e-01 2.065203731010633106e-02
5.114969533385296252e-01 2.065172372319222863e-02
5.120084502918681446e-01 2.065195378094081616e-02
5.125204587421600122e-01 2.065106966144970510e-02
5.130329792009021839e-01 2.065112846986746908e-02
5.135460121801030953e-01 2.065056149025370699e-02
5.140595581922832169e-01 2.065008712082942038e-02
5.145736177504754982e-01 2.064971842802804450e-02
5.150881913682259228e-01 2.064949239255145508e-02
5.156032795595941742e-01 2.064898593678999444e-02
5.161188828391537475e-01 2.064892111587934842e-02
5.166350017219929480e-01 2.064831077500904610e-02
5.171516367237148915e-01 2.064799017064820885e-02
5.176687883604386142e-01 2.064766336052693829e-02
5.181864571487990734e-01 2.064728838048585785e-02
5.187046436059479237e-01 2.064709111194428307e-02
5.192233482495538510e-01 2.064663893412962969e-02
5.197425715978034599e-01 2.064632983324839188e-02
5.202623141694012743e-01 2.064595224677736457e-02
5.207825764835706250e-01 2.064564165100414572e-02
5.213033590600542055e-01 2.064534237927712068e-02
5.218246624191142935e-01 2.064499506401145171e-02
5.223464870815334171e-01 2.064462881805649228e-02
5.228688335686149102e-01 2.064429588268593130e-02
5.233917024021835784e-01 2.064411821206969117e-02
5.239150941045858101e-01 2.064364570552507452e-02
5.244390091986903535e-01 2.064333852427289312e-02
5.249634482078890940e-01 2.064299125023166814e-02
5.254884116560969431e-01 2.064262478791184866e-02
5.260139000677530596e-01 2.064234839908709110e-02
5.265399139678208495e-01 2.064193733033400577e-02
5.270664538817886324e-01 2.064164445007614021e-02
5.275935203356704184e-01 2.064129458679619250e-02
5.281211138560061302e-01 2.064096673752156136e-02
5.286492349698621585e-01 2.064065583783957977e-02
5.291778842048320275e-01 2.064031268335815225e-02
5.297070620890368398e-01 2.063996680641502768e-02
5.302367691511258307e-01 2.063965254273390434e-02
5.307670059202769242e-01 2.063945177199999134e-02
5.312977729261971760e-01 2.063899766563939350e-02
5.318290706991233296e-01 2.063865500415326681e-02
5.323608997698224821e-01 2.063832820323780945e-02
5.328932606695923058e-01 2.063798992018203021e-02
5.334261539302619370e-01 2.063769783031672855e-02
5.339595800841921980e-01 2.063732980283951302e-02
5.344935396642763736e-01 2.063699894498384826e-02
5.350280332039406561e-01 2.063667255935558789e-02
5.355630612371445887e-01 2.063632667988177238e-02
5.360986242983817318e-01 2.063602727337299214e-02
5.366347229226801074e-01 2.063568907054849633e-02
5.371713576456027539e-01 2.063551393235254355e-02
5.377085290032483922e-01 2.063500578579456624e-02
5.382462375322516479e-01 2.063469724689417570e-02
5.387844837697839395e-01 2.063437585723754131e-02
5.393232682535537004e-01 2.063406697904879641e-02
5.398625915218072668e-01 2.063392098899741872e-02
5.404024541133291004e-01 2.063367317131693107e-02
5.409428565674424538e-01 2.063365189841031080e-02
5.414837994240099261e-01 2.063285046888806151e-02
5.420252832234339069e-01 2.063246761837904050e-02
5.425673085066573531e-01 2.063229630851628679e-02
5.431098758151640116e-01 2.063202862799284193e-02
5.436529856909791958e-01 2.063159211570740267e-02
5.441966386766702302e-01 2.063137377064527822e-02
5.447408353153468941e-01 2.063100873910450259e-02
5.452855761506621990e-01 2.063052729741390173e-02
5.458308617268128327e-01 2.063016885285630375e-02
5.463766925885396031e-01 2.063026429522942309e-02
5.469230692811281047e-01 2.063024504070392132e-02
5.474699923504092736e-01 2.062948079112504954e-02
5.480174623427597203e-01 2.062896805759792396e-02
5.485654798051025072e-01 2.062875243273729411e-02
5.491140452849075926e-01 2.062823040245960471e-02
5.496631593301924967e-01 2.062833183761224320e-02
5.502128224895226349e-01 2.062761665636555358e-02
5.507630353120122058e-01 2.062762183306413380e-02
5.513137983473241910e-01 2.062699478416192903e-02
5.518651121456714659e-01 2.062659684092092022e-02
5.524169772578171322e-01 2.062634333315263233e-02
5.529693942350749625e-01 2.062594066241841412e-02
5.535223636293100657e-01 2.062573943436375040e-02
5.540758859929393321e-01 2.062540673055784229e-02
5.546299618789323205e-01 2.062505950450445671e-02
5.551845918408112590e-01 2.062475107072113401e-02
5.557397764326520440e-01 2.062440238273440321e-02
5.562955162090846839e-01 2.062401486975036155e-02
5.568518117252937438e-01 2.062381571181815323e-02
5.574086635370190113e-01 2.062345083193131354e-02
5.579660722005560514e-01 2.062307019930551336e-02
5.585240382727566510e-01 2.062276699222546222e-02
5.590825623110293741e-01 2.062245898975165193e-02
5.596416448733404492e-01 2.062215102028812364e-02
5.602012865182137702e-01 2.062180828787837580e-02
5.607614878047320062e-01 2.062147949852657577e-02
5.613222492925367124e-01 2.062120932263872969e-02
5.618835715418292187e-01 2.062085024947745565e-02
5.624454551133710734e-01 2.062059446939581292e-02
5.630079005684844873e-01 2.062019166589567146e-02
5.635709084690530002e-01 2.061985290972156992e-02
5.641344793775220356e-01 2.061953662733074372e-02
5.646986138568995672e-01 2.061920330911420213e-02
5.652633124707564516e-01 2.061897255999142406e-02
5.658285757832272056e-01 2.061858546094558209e-02
5.663944043590104505e-01 2.061842455580112712e-02
5.669607987633694668e-01 2.061815183957764475e-02
