0.5	8.93855E-06
0.5075	1.03071E-05
0.515	1.35042E-05
0.5225	1.47399E-05
0.53	1.48560E-05
0.5375	1.66027E-05
0.545	1.83261E-05
0.5525	1.98116E-05
0.56	2.15314E-05
0.5675	2.15337E-05
0.575	1.91016E-05
0.5825	9.32830E-06
0.59	2.13215E-06
0.5975	1.46838E-05
0.605	3.01850E-05
0.6125	4.12571E-05
0.62	4.92093E-05
0.6275	5.63150E-05
0.635	6.33720E-05
0.6425	7.03769E-05
0.65	7.64204E-05
0.6575	8.33506E-05
0.665	8.92507E-05
0.6725	9.69234E-05
0.68	1.04320E-04
0.6875	1.10114E-04
0.695	1.13696E-04
0.7025	1.22978E-04
0.71	1.27092E-04
0.7175	1.17046E-04
0.725	1.22741E-04
0.7325	1.32431E-04
0.74	1.43335E-04
0.7475	1.51584E-04
0.755	1.57176E-04
0.7625	1.15850E-04
0.77	7.83422E-05
0.7775	1.83589E-04
0.785	2.12389E-04
0.7925	2.30476E-04
0.8	2.38184E-04
0.8075	2.19388E-04
0.815	1.99713E-04
0.8225	2.16439E-04
0.83	2.31064E-04
0.8375	2.42202E-04
0.845	2.49159E-04
0.8525	2.76975E-04
0.86	2.94322E-04
0.8675	3.25777E-04
0.875	3.35875E-04
0.8825	3.54157E-04
0.89	3.08229E-04
0.8975	2.83419E-04
0.905	3.19874E-04
0.9125	3.05509E-04
0.92	2.80683E-04
0.9275	1.86746E-04
0.935	1.24009E-04
0.9425	1.32820E-04
0.95	1.52437E-04
0.9575	1.50752E-04
0.965	1.54259E-04
0.9725	1.46681E-04
0.98	1.42688E-04
0.9875	1.66681E-04
0.995	1.97284E-04
1.0025	2.25717E-04
1.01	2.59585E-04
1.0175	2.91678E-04
1.025	3.26209E-04
1.0325	3.76179E-04
1.04	4.23102E-04
1.0475	4.54362E-04
1.055	4.88448E-04
1.0625	5.17749E-04
1.07	5.33621E-04
1.0775	5.45145E-04
1.085	5.02142E-04
1.0925	3.14153E-04
1.1	2.26986E-04
1.1075	2.09070E-04
1.115	1.72835E-04
1.1225	1.59984E-04
1.13	1.47507E-04
1.1375	1.32397E-04
1.145	1.28161E-04
1.1525	1.24123E-04
1.16	1.30994E-04
1.1675	1.35368E-04
1.175	1.41883E-04
1.1825	1.55735E-04
1.19	1.75514E-04
1.1975	2.05784E-04
1.205	2.34349E-04
1.2125	2.54174E-04
1.22	2.80690E-04
1.2275	3.02146E-04
1.235	3.38830E-04
1.2425	3.79516E-04
1.25	4.25848E-04
1.2575	4.48817E-04
1.265	4.57746E-04
1.2725	4.72566E-04
1.28	5.03422E-04
1.2875	4.93788E-04
1.295	4.87626E-04
1.3025	4.59932E-04
1.31	4.16274E-04
1.3175	3.71934E-04
1.325	3.00651E-04
1.3325	1.61172E-04
1.34	7.96489E-05
1.3475	6.83567E-05
1.355	5.79341E-05
1.3625	5.69795E-05
1.37	5.41516E-05
1.3775	5.38521E-05
1.385	5.76290E-05
1.3925	5.64966E-05
1.4	5.72105E-05
1.4075	5.54550E-05
1.415	5.38430E-05
1.4225	5.51548E-05
1.43	5.54192E-05
1.4375	5.76404E-05
1.445	6.00196E-05
1.4525	6.36429E-05
1.46	6.61220E-05
1.4675	6.59696E-05
1.475	7.08869E-05
1.4825	7.63018E-05
1.49	8.23435E-05
1.4975	8.91355E-05
1.505	9.70807E-05
1.5125	1.04754E-04
1.52	1.14592E-04
1.5275	1.20006E-04
1.535	1.24875E-04
1.5425	1.41532E-04
1.55	1.62467E-04
1.5575	1.69374E-04
1.565	1.70248E-04
1.5725	1.77675E-04
1.58	1.82700E-04
1.5875	1.93739E-04
1.595	2.06160E-04
1.6025	2.19065E-04
1.61	2.15043E-04
1.6175	2.18492E-04
1.625	2.13947E-04
1.6325	2.20558E-04
1.64	2.42889E-04
1.6475	2.66662E-04
1.655	2.82657E-04
1.6625	2.96657E-04
1.67	3.08756E-04
1.6775	3.45996E-04
1.685	3.77161E-04
1.6925	3.74147E-04
1.7	3.70756E-04
1.7075	3.75605E-04
1.715	3.34100E-04
1.7225	3.23713E-04
1.73	3.08864E-04
1.7375	2.98060E-04
1.745	2.85972E-04
1.7525	2.73291E-04
1.76	2.47575E-04
1.7675	2.26394E-04
1.775	2.04386E-04
1.7825	2.00267E-04
1.79	1.82045E-04
1.7975	1.86601E-04
1.805	1.73161E-04
1.8125	1.85953E-04
1.82	1.83499E-04
1.8275	1.83848E-04
1.835	1.77091E-04
1.8425	1.77742E-04
1.85	1.75447E-04
1.8575	1.72349E-04
1.865	1.73604E-04
1.8725	1.84480E-04
1.88	1.94158E-04
1.8875	2.02500E-04
1.895	2.05867E-04
1.9025	2.16919E-04
1.91	2.14551E-04
1.9175	2.12955E-04
1.925	2.01715E-04
1.9325	1.90266E-04
1.94	1.86123E-04
1.9475	1.89929E-04
1.955	1.89883E-04
1.9625	1.90701E-04
1.97	1.98225E-04
1.9775	2.04850E-04
1.985	2.12273E-04
1.9925	2.14323E-04
2	2.08689E-04
2.0075	2.06752E-04
2.015	2.06490E-04
2.0225	2.10053E-04
2.03	2.12798E-04
2.0375	2.17177E-04
2.045	2.22111E-04
2.0525	2.29387E-04
2.06	2.39770E-04
2.0675	2.47205E-04
2.075	2.52103E-04
2.0825	2.60844E-04
2.09	2.68408E-04
2.0975	2.74609E-04
2.105	2.80228E-04
2.1125	2.89119E-04
2.12	2.94969E-04
2.1275	3.02578E-04
2.135	3.10081E-04
2.1425	3.17220E-04
2.15	3.28459E-04
2.1575	3.40400E-04
2.165	3.55383E-04
2.1725	3.66049E-04
2.18	3.78850E-04
2.1875	3.89071E-04
2.195	3.93792E-04
2.2025	3.92411E-04
2.21	4.06467E-04
2.2175	4.21773E-04
2.225	4.37023E-04
2.2325	4.46005E-04
2.24	4.46888E-04
2.2475	4.49510E-04
2.255	4.52185E-04
2.2625	4.52807E-04
2.27	4.55773E-04
2.2775	4.52583E-04
2.285	4.51320E-04
2.2925	4.56739E-04
2.3	4.70850E-04
2.3075	4.90308E-04
2.315	4.86398E-04
2.3225	4.77428E-04
2.33	4.69812E-04
2.3375	4.59820E-04
2.345	4.67253E-04
2.3525	4.93632E-04
2.36	5.09366E-04
2.3675	5.06297E-04
2.375	4.94318E-04
2.3825	5.05852E-04
2.39	5.25056E-04
2.3975	5.28793E-04
2.405	5.24058E-04
2.4125	5.37936E-04
2.42	5.46391E-04
2.4275	5.35319E-04
2.435	5.23879E-04
2.4425	5.32541E-04
2.45	5.33807E-04
2.4575	5.48491E-04
2.465	5.35376E-04
2.4725	5.27448E-04
2.48	5.40197E-04
2.4875	5.44464E-04
2.495	5.35396E-04
2.5025	5.31369E-04
2.51	5.29846E-04
2.5175	5.31373E-04
2.525	5.29737E-04
2.5325	5.37419E-04
2.54	5.33018E-04
2.5475	5.40696E-04
2.555	5.48428E-04
2.5625	5.32167E-04
2.57	5.43695E-04
2.5775	5.49066E-04
2.585	5.59167E-04
2.5925	5.58171E-04
2.6	5.60388E-04
