1.037673836483232082e+00 1.614226571220153512e-05 4.999999999999999562e-05
1.038711510319715314e+00 1.600364904931102025e-05 4.999999999999999562e-05
1.039750221830034960e+00 1.634987633620797504e-05 4.999999999999999562e-05
1.040789972051864964e+00 1.626205680934511176e-05 4.999999999999999562e-05
1.041830762023916890e+00 1.629002764415594110e-05 4.999999999999999562e-05
1.042872592785940800e+00 1.660000818869787547e-05 4.999999999999999562e-05
1.043915465378726815e+00 1.651204197287426320e-05 4.999999999999999562e-05
1.044959380844105556e+00 1.657045156890649685e-05 4.999999999999999562e-05
1.046004340224949702e+00 1.693514697892169532e-05 4.999999999999999562e-05
1.047050344565174651e+00 1.719061443586098205e-05 4.999999999999999562e-05
1.048097394909739855e+00 1.698688731909002626e-05 4.999999999999999562e-05
1.049145492304649485e+00 1.710590143724956895e-05 4.999999999999999562e-05
1.050194637796954211e+00 1.725865073507475928e-05 4.999999999999999562e-05
1.051244832434751197e+00 1.731406179092494013e-05 4.999999999999999562e-05
1.052296077267185881e+00 1.737056731466695881e-05 4.999999999999999562e-05
1.053348373344453082e+00 1.753848175137921354e-05 4.999999999999999562e-05
1.054401721717797447e+00 1.765694079908210350e-05 4.999999999999999562e-05
1.055456123439515226e+00 1.766107422599450750e-05 4.999999999999999562e-05
1.056511579562954717e+00 1.781956835908753294e-05 4.999999999999999562e-05
1.057568091142517597e+00 1.804023717673744790e-05 4.999999999999999562e-05
1.058625659233660032e+00 1.895258276182618923e-05 4.999999999999999562e-05
1.059684284892893791e+00 1.857704771233025014e-05 4.999999999999999562e-05
1.060743969177786683e+00 1.882161444980470812e-05 4.999999999999999562e-05
1.061804713146964563e+00 1.856723055601009850e-05 4.999999999999999562e-05
1.062866517860111548e+00 1.891721123772095454e-05 4.999999999999999562e-05
1.063929384377971576e+00 1.853033379596751422e-05 4.999999999999999562e-05
1.064993313762349514e+00 1.866738263272292302e-05 4.999999999999999562e-05
1.066058307076111822e+00 1.960799859959762222e-05 4.999999999999999562e-05
1.067124365383187889e+00 1.899220417106017240e-05 4.999999999999999562e-05
1.068191489748571144e+00 1.930099311477504929e-05 4.999999999999999562e-05
1.069259681238319715e+00 1.994207677849157078e-05 4.999999999999999562e-05
1.070328940919557992e+00 1.980849881552797999e-05 4.999999999999999562e-05
1.071399269860477510e+00 1.971829933633345049e-05 4.999999999999999562e-05
1.072470669130338061e+00 2.003253174820824773e-05 4.999999999999999562e-05
1.073543139799468360e+00 2.003163720612149783e-05 4.999999999999999562e-05
1.074616682939267820e+00 2.028306915116926285e-05 4.999999999999999562e-05
1.075691299622206998e+00 2.016415115409558983e-05 4.999999999999999562e-05
1.076766990921829148e+00 1.997305207433645402e-05 4.999999999999999562e-05
1.077843757912750888e+00 2.008258774277710403e-05 4.999999999999999562e-05
1.078921601670663533e+00 2.118114883825627053e-05 4.999999999999999562e-05
1.080000523272334201e+00 2.050579011320058191e-05 4.999999999999999562e-05
1.081080523795606485e+00 2.196690497193984324e-05 4.999999999999999562e-05
1.082161604319402004e+00 2.115053819810867438e-05 4.999999999999999562e-05
1.083243765923721513e+00 2.181472351041839410e-05 4.999999999999999562e-05
1.084327009689645127e+00 2.101412691114994686e-05 4.999999999999999562e-05
1.085411336699334761e+00 2.104124657022904150e-05 4.999999999999999562e-05
1.086496748036034132e+00 2.179051051609536026e-05 4.999999999999999562e-05
1.087583244784070091e+00 2.196759496653320905e-05 4.999999999999999562e-05
1.088670828028854176e+00 2.176995743075398626e-05 4.999999999999999562e-05
1.089759498856883058e+00 2.151047087511581105e-05 4.999999999999999562e-05
1.090849258355739870e+00 2.137780839000880137e-05 4.999999999999999562e-05
1.091940107614095545e+00 2.159050117001575059e-05 4.999999999999999562e-05
1.093032047721709699e+00 2.198470762855253389e-05 4.999999999999999562e-05
1.094125079769431519e+00 2.237714938841160679e-05 4.999999999999999562e-05
1.095219204849200878e+00 2.218229532741476735e-05 4.999999999999999562e-05
1.096314424054050107e+00 2.324304823109233866e-05 4.999999999999999562e-05
1.097410738478104220e+00 2.358231066979829296e-05 4.999999999999999562e-05
1.098508149216582241e+00 2.295577442624714205e-05 4.999999999999999562e-05
1.099606657365798768e+00 2.266127225609590481e-05 4.999999999999999562e-05
1.100706264023164627e+00 2.268056956053102175e-05 4.999999999999999562e-05
1.101806970287187770e+00 2.369499419844523657e-05 4.999999999999999562e-05
1.102908777257475048e+00 2.291519875867394128e-05 4.999999999999999562e-05
1.104011686034732431e+00 2.277334337782661717e-05 4.999999999999999562e-05
1.105115697720767232e+00 2.280437198806517513e-05 4.999999999999999562e-05
1.106220813418488103e+00 2.290980750782621101e-05 4.999999999999999562e-05
1.107327034231906593e+00 2.294161763394120330e-05 4.999999999999999562e-05
1.108434361266138479e+00 2.285536813756143429e-05 4.999999999999999562e-05
1.109542795627404654e+00 2.283549299263541377e-05 4.999999999999999562e-05
1.110652338423032015e+00 2.281687446223211067e-05 4.999999999999999562e-05
1.111762990761455017e+00 2.321340630296491511e-05 4.999999999999999562e-05
1.112874753752216561e+00 2.333366725242056806e-05 4.999999999999999562e-05
1.113987628505968885e+00 2.305565364695743772e-05 4.999999999999999562e-05
1.115101616134474893e+00 2.335713435781644443e-05 4.999999999999999562e-05
1.116216717750609266e+00 2.357709128651259121e-05 4.999999999999999562e-05
1.117332934468359795e+00 2.365406290318601779e-05 4.999999999999999562e-05
1.118450267402828047e+00 2.425230202872864403e-05 4.999999999999999562e-05
1.119568717670230917e+00 2.448462099060725515e-05 4.999999999999999562e-05
1.120688286387901078e+00 2.431682586285500677e-05 4.999999999999999562e-05
1.121808974674288972e+00 2.432230488262529218e-05 4.999999999999999562e-05
1.122930783648963260e+00 2.479124750511670650e-05 4.999999999999999562e-05
1.124053714432612150e+00 2.464882602363144471e-05 4.999999999999999562e-05
1.125177768147044732e+00 2.611749715037038492e-05 4.999999999999999562e-05
1.126302945915191867e+00 2.619082482904147856e-05 4.999999999999999562e-05
1.127429248861107070e+00 2.479013192793231172e-05 4.999999999999999562e-05
1.128556678109968070e+00 2.494234023904005280e-05 4.999999999999999562e-05
1.129685234788078141e+00 2.511320260630123445e-05 4.999999999999999562e-05
1.130814920022866321e+00 2.502762911576364397e-05 4.999999999999999562e-05
1.131945734942889192e+00 2.474798248650606687e-05 4.999999999999999562e-05
1.133077680677831989e+00 2.488286471767719950e-05 4.999999999999999562e-05
1.134210758358509930e+00 2.517681998020318386e-05 4.999999999999999562e-05
1.135344969116868441e+00 2.558755417955736752e-05 4.999999999999999562e-05
1.136480314085985377e+00 2.720504463322560046e-05 4.999999999999999562e-05
1.137616794400071463e+00 2.677522053166098379e-05 4.999999999999999562e-05
1.138754411194471627e+00 2.622896825024795763e-05 4.999999999999999562e-05
1.139893165605666114e+00 2.624813149182662653e-05 4.999999999999999562e-05
1.141033058771271813e+00 2.641230733446450871e-05 4.999999999999999562e-05
1.142174091830043148e+00 2.562251305905948706e-05 4.999999999999999562e-05
1.143316265921873187e+00 2.615565297632403566e-05 4.999999999999999562e-05
1.144459582187794977e+00 2.624477849357627598e-05 4.999999999999999562e-05
1.145604041769982873e+00 2.526444037690969626e-05 4.999999999999999562e-05
1.146749645811752760e+00 2.519106007717379593e-05 4.999999999999999562e-05
1.147896395457564500e+00 2.575008782456119749e-05 4.999999999999999562e-05
1.149044291853022148e+00 2.577300382374702925e-05 4.999999999999999562e-05
1.150193336144875067e+00 2.558468540091293677e-05 4.999999999999999562e-05
1.151343529481019923e+00 2.623513468594891587e-05 4.999999999999999562e-05
1.152494873010500909e+00 2.691569307970768550e-05 4.999999999999999562e-05
1.153647367883511299e+00 2.771343607594152134e-05 4.999999999999999562e-05
1.154801015251394780e+00 2.806936255838604548e-05 4.999999999999999562e-05
1.155955816266646119e+00 2.892002495324615230e-05 4.999999999999999562e-05
1.157111772082912715e+00 2.865757571534086889e-05 4.999999999999999562e-05
1.158268883854995712e+00 2.999451742179768662e-05 4.999999999999999562e-05
1.159427152738850664e+00 3.122626416964214359e-05 4.999999999999999562e-05
1.160586579891589531e+00 3.130650070653328415e-05 4.999999999999999562e-05
1.161747166471481130e+00 3.148635959892102378e-05 4.999999999999999562e-05
1.162908913637952679e+00 3.253501152242088164e-05 4.999999999999999562e-05
1.164071822551590696e+00 3.361731837923563425e-05 4.999999999999999562e-05
1.165235894374142323e+00 3.100886331290333482e-05 4.999999999999999562e-05
1.166401130268516440e+00 3.175866519232646307e-05 4.999999999999999562e-05
1.167567531398784997e+00 2.963291936610250774e-05 4.999999999999999562e-05
1.168735098930183680e+00 3.121617105142128490e-05 4.999999999999999562e-05
1.169903834029113909e+00 3.087601022542030347e-05 4.999999999999999562e-05
1.171073737863143061e+00 3.216704068976545964e-05 4.999999999999999562e-05
1.172244811601006242e+00 3.404448318285030597e-05 4.999999999999999562e-05
1.173417056412607185e+00 3.476370527664116478e-05 4.999999999999999562e-05
1.174590473469019791e+00 3.330336685238970287e-05 4.999999999999999562e-05
1.175765063942488808e+00 3.224683433748148453e-05 4.999999999999999562e-05
1.176940829006431377e+00 3.151490726303032483e-05 4.999999999999999562e-05
1.178117769835437700e+00 3.344009375349733446e-05 4.999999999999999562e-05
1.179295887605273041e+00 3.267109258003071789e-05 4.999999999999999562e-05
1.180475183492878388e+00 3.153850875246594528e-05 4.999999999999999562e-05
1.181655658676371345e+00 3.454736033782345600e-05 4.999999999999999562e-05
1.182837314335047685e+00 3.770482600827020238e-05 4.999999999999999562e-05
1.184020151649382679e+00 3.280053903728005331e-05 4.999999999999999562e-05
1.185204171801031992e+00 3.398434466213156333e-05 4.999999999999999562e-05
1.186389375972833005e+00 3.485664117055262481e-05 4.999999999999999562e-05
1.187575765348805934e+00 3.411835694312035272e-05 4.999999999999999562e-05
1.188763341114154715e+00 3.994777432237415268e-05 4.999999999999999562e-05
1.189952104455268778e+00 3.571924032422259379e-05 4.999999999999999562e-05
1.191142056559723938e+00 3.467012521375589324e-05 4.999999999999999562e-05
1.192333198616283729e+00 3.523825293479111010e-05 4.999999999999999562e-05
1.193525531814900065e+00 3.535358420828428638e-05 4.999999999999999562e-05
1.194719057346715019e+00 3.553953057230021932e-05 4.999999999999999562e-05
1.195913776404061712e+00 3.602153579930491379e-05 4.999999999999999562e-05
1.197109690180465869e+00 3.668413828664179790e-05 4.999999999999999562e-05
1.198306799870646255e+00 4.000095756507355600e-05 4.999999999999999562e-05
1.199505106670516907e+00 3.864799321016880402e-05 4.999999999999999562e-05
1.200704611777187347e+00 3.652249610137969679e-05 4.999999999999999562e-05
1.201905316388964584e+00 3.610642305213260109e-05 4.999999999999999562e-05
1.203107221705353558e+00 3.869525383165347854e-05 4.999999999999999562e-05
1.204310328927058915e+00 3.798148326761279110e-05 4.999999999999999562e-05
1.205514639255985898e+00 3.658115352045268539e-05 4.999999999999999562e-05
1.206720153895241898e+00 3.686214915260446583e-05 4.999999999999999562e-05
1.207926874049137123e+00 3.813526874175610288e-05 4.999999999999999562e-05
1.209134800923186370e+00 4.234625321209264156e-05 4.999999999999999562e-05
1.210343935724109476e+00 3.831010884655852705e-05 4.999999999999999562e-05
1.211554279659833533e+00 3.841564642130062640e-05 4.999999999999999562e-05
1.212765833939493332e+00 3.777487521313109569e-05 4.999999999999999562e-05
1.213978599773432920e+00 3.784018673078832655e-05 4.999999999999999562e-05
1.215192578373206267e+00 3.808479593597740166e-05 4.999999999999999562e-05
1.216407770951579481e+00 3.829491473274288980e-05 4.999999999999999562e-05
1.217624178722531036e+00 3.862899813379197804e-05 4.999999999999999562e-05
1.218841802901253546e+00 3.909844256509982627e-05 4.999999999999999562e-05
1.220060644704154873e+00 3.968781891212822102e-05 4.999999999999999562e-05
1.221280705348859019e+00 3.972969838286915275e-05 4.999999999999999562e-05
1.222501986054207901e+00 4.016810017473350429e-05 4.999999999999999562e-05
1.223724488040262015e+00 4.018847104313653235e-05 4.999999999999999562e-05
1.224948212528302216e+00 4.066454839982551912e-05 4.999999999999999562e-05
1.226173160740830603e+00 4.120848058872661338e-05 4.999999999999999562e-05
1.227399333901571410e+00 4.220004159344754044e-05 4.999999999999999562e-05
1.228626733235473001e+00 4.137088313667769792e-05 4.999999999999999562e-05
1.229855359968708539e+00 4.155266611637235206e-05 4.999999999999999562e-05
1.231085215328677318e+00 4.196207038106103480e-05 4.999999999999999562e-05
1.232316300544006094e+00 4.235394537671128044e-05 4.999999999999999562e-05
1.233548616844550194e+00 4.270744341795522261e-05 4.999999999999999562e-05
1.234782165461394854e+00 4.283395839571078954e-05 4.999999999999999562e-05
1.236016947626856322e+00 4.415316133477939389e-05 4.999999999999999562e-05
1.237252964574483194e+00 4.343467553802829196e-05 4.999999999999999562e-05
1.238490217539057747e+00 4.337823442087342980e-05 4.999999999999999562e-05
1.239728707756596826e+00 4.432746400705377891e-05 4.999999999999999562e-05
1.240968436464353397e+00 4.431784008323388962e-05 4.999999999999999562e-05
1.242209404900817660e+00 4.483179530848155207e-05 4.999999999999999562e-05
1.243451614305718378e+00 4.557903236840178739e-05 4.999999999999999562e-05
1.244695065920023991e+00 4.519364935661833438e-05 4.999999999999999562e-05
1.245939760985943945e+00 4.508618614893407801e-05 4.999999999999999562e-05
1.247185700746929804e+00 4.558271737457571596e-05 4.999999999999999562e-05
1.248432886447676804e+00 4.547740770053104194e-05 4.999999999999999562e-05
1.249681319334124519e+00 4.597601190715182052e-05 4.999999999999999562e-05
1.250931000653458636e+00 4.672306935460554761e-05 4.999999999999999562e-05
1.252181931654112068e+00 4.825264201355362593e-05 4.999999999999999562e-05
1.253434113585766285e+00 4.766839737233804261e-05 4.999999999999999562e-05
1.254687547699351979e+00 4.697468648270245806e-05 4.999999999999999562e-05
1.255942235247051286e+00 4.748702201187588443e-05 4.999999999999999562e-05
1.257198177482298229e+00 4.776612669220845799e-05 4.999999999999999562e-05
1.258455375659780495e+00 4.773276133764211665e-05 4.999999999999999562e-05
1.259713831035440323e+00 4.766407018988951427e-05 4.999999999999999562e-05
1.260973544866475837e+00 4.815634722164436520e-05 4.999999999999999562e-05
1.262234518411342377e+00 4.828872183732940026e-05 4.999999999999999562e-05
1.263496752929753608e+00 4.895883083997195013e-05 4.999999999999999562e-05
1.264760249682683302e+00 4.930537858683082646e-05 4.999999999999999562e-05
1.266025009932365997e+00 4.848142816594380657e-05 4.999999999999999562e-05
1.267291034942298333e+00 4.914032873839651742e-05 4.999999999999999562e-05
1.268558325977240608e+00 4.927347273346755900e-05 4.999999999999999562e-05
1.269826884303217884e+00 4.920400840811956991e-05 4.999999999999999562e-05
1.271096711187521100e+00 4.962373732110840659e-05 4.999999999999999562e-05
1.272367807898708625e+00 4.936927011375804241e-05 4.999999999999999562e-05
1.273640175706607369e+00 4.997572732668098755e-05 4.999999999999999562e-05
1.274913815882313894e+00 4.991257679371368842e-05 4.999999999999999562e-05
1.276188729698196189e+00 4.977268506338181287e-05 4.999999999999999562e-05
1.277464918427894336e+00 5.007800726786182637e-05 4.999999999999999562e-05
1.278742383346322287e+00 5.025347144716857091e-05 4.999999999999999562e-05
1.280021125729668530e+00 5.060523023013682227e-05 4.999999999999999562e-05
1.281301146855398088e+00 5.245990675456979943e-05 4.999999999999999562e-05
1.282582448002253406e+00 5.379862465132409678e-05 4.999999999999999562e-05
1.283865030450255684e+00 5.144446721079221427e-05 4.999999999999999562e-05
1.285148895480705988e+00 5.136491112828267590e-05 4.999999999999999562e-05
1.286434044376186803e+00 5.090367327430569548e-05 4.999999999999999562e-05
1.287720478420562920e+00 5.157672132412412442e-05 4.999999999999999562e-05
1.289008198898983437e+00 5.121659650085315255e-05 4.999999999999999562e-05
1.290297207097882426e+00 5.334152116730618651e-05 4.999999999999999562e-05
1.291587504304980261e+00 5.184346820304554584e-05 4.999999999999999562e-05
1.292879091809285175e+00 5.185697765787227430e-05 4.999999999999999562e-05
1.294171970901094371e+00 5.218256313391269994e-05 4.999999999999999562e-05
1.295466142871995574e+00 5.184508387628353893e-05 4.999999999999999562e-05
1.296761609014867478e+00 5.242670340485864060e-05 4.999999999999999562e-05
1.298058370623882407e+00 5.283451678644354298e-05 4.999999999999999562e-05
1.299356428994506318e+00 5.189790682522279721e-05 4.999999999999999562e-05
1.300655785423500799e+00 5.198494490141220969e-05 4.999999999999999562e-05
1.301956441208924398e+00 5.190591684017594886e-05 4.999999999999999562e-05
1.303258397650133293e+00 5.240316171135960753e-05 4.999999999999999562e-05
1.304561656047783513e+00 5.287986702640578939e-05 4.999999999999999562e-05
1.305866217703831378e+00 5.223600104443036315e-05 4.999999999999999562e-05
1.307172083921535277e+00 5.255293434955278005e-05 4.999999999999999562e-05
1.308479256005456781e+00 5.197753295674356416e-05 4.999999999999999562e-05
1.309787735261462194e+00 5.237019521492903532e-05 4.999999999999999562e-05
1.311097522996723663e+00 5.401906112132929671e-05 4.999999999999999562e-05
1.312408620519720293e+00 5.566826276779896426e-05 4.999999999999999562e-05
1.313721029140239915e+00 5.459579479878668942e-05 4.999999999999999562e-05
1.315034750169380207e+00 5.705272633652177307e-05 4.999999999999999562e-05
1.316349784919549570e+00 5.354051122384473647e-05 4.999999999999999562e-05
1.317666134704469139e+00 5.275150852216232359e-05 4.999999999999999562e-05
1.318983800839173659e+00 5.238421334731360978e-05 4.999999999999999562e-05
1.320302784640012828e+00 5.607479920613908577e-05 4.999999999999999562e-05
1.321623087424652843e+00 5.281229465710062795e-05 4.999999999999999562e-05
1.322944710512077515e+00 5.191080478924427557e-05 4.999999999999999562e-05
1.324267655222589601e+00 5.201725838609069482e-05 4.999999999999999562e-05
1.325591922877812134e+00 5.261909406962104910e-05 4.999999999999999562e-05
1.326917514800689979e+00 5.281251883144841400e-05 4.999999999999999562e-05
1.328244432315490720e+00 5.341454093243330032e-05 4.999999999999999562e-05
1.329572676747806215e+00 5.440537294862250376e-05 4.999999999999999562e-05
1.330902249424553929e+00 5.758269987533759407e-05 4.999999999999999562e-05
1.332233151673978488e+00 5.799903260473593945e-05 4.999999999999999562e-05
1.333565384825652567e+00 5.420345850013103277e-05 4.999999999999999562e-05
1.334898950210478219e+00 5.207454099800018542e-05 4.999999999999999562e-05
1.336233849160688658e+00 5.237142372213190252e-05 4.999999999999999562e-05
1.337570083009849364e+00 5.209415458061570915e-05 4.999999999999999562e-05
1.338907653092859196e+00 5.349622714646569654e-05 4.999999999999999562e-05
1.340246560745952165e+00 5.509979442545792817e-05 4.999999999999999562e-05
1.341586807306698104e+00 5.339195968308959927e-05 4.999999999999999562e-05
1.342928394114004886e+00 5.274725270678066026e-05 4.999999999999999562e-05
1.344271322508118871e+00 5.254938586341543962e-05 4.999999999999999562e-05
1.345615593830626899e+00 5.430163607508517508e-05 4.999999999999999562e-05
1.346961209424457628e+00 5.445795447915904392e-05 4.999999999999999562e-05
1.348308170633881975e+00 5.410470232798244238e-05 4.999999999999999562e-05
1.349656478804515780e+00 5.709656858377217036e-05 4.999999999999999562e-05
1.351006135283320253e+00 5.612936023776204215e-05 4.999999999999999562e-05
1.352357141418603526e+00 5.600888024417552635e-05 4.999999999999999562e-05
1.353709498560022206e+00 5.423225831245891181e-05 4.999999999999999562e-05
1.355063208058582269e+00 5.715247441693997526e-05 4.999999999999999562e-05
1.356418271266640829e+00 5.629196627845680550e-05 4.999999999999999562e-05
1.357774689537907475e+00 5.760795632953591265e-05 4.999999999999999562e-05
1.359132464227445380e+00 5.876249286387046132e-05 4.999999999999999562e-05
1.360491596691672855e+00 5.763487710805861869e-05 4.999999999999999562e-05
1.361852088288364460e+00 5.580594386098456050e-05 4.999999999999999562e-05
1.363213940376652777e+00 5.791691737331687042e-05 4.999999999999999562e-05
1.364577154317029528e+00 5.788736191558082738e-05 4.999999999999999562e-05
1.365941731471346454e+00 5.492363698814155059e-05 4.999999999999999562e-05
1.367307673202817764e+00 5.456666843710331543e-05 4.999999999999999562e-05
1.368674980876020575e+00 5.673381722782490209e-05 4.999999999999999562e-05
1.370043655856896692e+00 5.850209454989898039e-05 4.999999999999999562e-05
1.371413699512753492e+00 5.723670729361724863e-05 4.999999999999999562e-05
1.372785113212266150e+00 5.959248264656449395e-05 4.999999999999999562e-05
1.374157898325478522e+00 5.870039438146935310e-05 4.999999999999999562e-05
1.375532056223804034e+00 5.882338962740198628e-05 4.999999999999999562e-05
1.376907588280027905e+00 5.975841829580150606e-05 4.999999999999999562e-05
1.378284495868308035e+00 6.052986290028784734e-05 4.999999999999999562e-05
1.379662780364176333e+00 6.195819585963748747e-05 4.999999999999999562e-05
1.381042443144540499e+00 6.017132038975835404e-05 4.999999999999999562e-05
1.382423485587685130e+00 6.167317671298826762e-05 4.999999999999999562e-05
1.383805909073272833e+00 6.202536674057207758e-05 4.999999999999999562e-05
1.385189714982345999e+00 6.387655754685461480e-05 4.999999999999999562e-05
1.386574904697328359e+00 6.213284249362128835e-05 4.999999999999999562e-05
1.387961479602025650e+00 6.221994057600107252e-05 4.999999999999999562e-05
1.389349441081627612e+00 6.366384523111715617e-05 4.999999999999999562e-05
1.390738790522709323e+00 6.223469001925347388e-05 4.999999999999999562e-05
1.392129529313232084e+00 6.281904564065450048e-05 4.999999999999999562e-05
1.393521658842545419e+00 6.208370842977746853e-05 4.999999999999999562e-05
1.394915180501387963e+00 6.324730725515530499e-05 4.999999999999999562e-05
1.396310095681889241e+00 6.359168477113991927e-05 4.999999999999999562e-05
1.397706405777571215e+00 6.397910566632186193e-05 4.999999999999999562e-05
1.399104112183348736e+00 6.456902895684936742e-05 4.999999999999999562e-05
1.400503216295531983e+00 6.771502543252567161e-05 4.999999999999999562e-05
1.401903719511827573e+00 6.376877051027395505e-05 4.999999999999999562e-05
1.403305623231339450e+00 6.528977674643531026e-05 4.999999999999999562e-05
1.404708928854570882e+00 6.318330466298365141e-05 4.999999999999999562e-05
1.406113637783425352e+00 6.373548969816561569e-05 4.999999999999999562e-05
1.407519751421208776e+00 6.601901965891390713e-05 4.999999999999999562e-05
1.408927271172629947e+00 6.540582316015705003e-05 4.999999999999999562e-05
1.410336198443802536e+00 6.472891937267620922e-05 4.999999999999999562e-05
1.411746534642246420e+00 6.635150821282805142e-05 4.999999999999999562e-05
1.413158281176888575e+00 6.753130435570285932e-05 4.999999999999999562e-05
1.414571439458065516e+00 6.582878862809584482e-05 4.999999999999999562e-05
1.415986010897523517e+00 6.883226818669304866e-05 4.999999999999999562e-05
1.417401996908421058e+00 6.496107883654538202e-05 4.999999999999999562e-05
1.418819398905329487e+00 6.815932144458750975e-05 4.999999999999999562e-05
1.420238218304234801e+00 6.930237124755795871e-05 4.999999999999999562e-05
1.421658456522538971e+00 6.870325100211032766e-05 4.999999999999999562e-05
1.423080114979061506e+00 7.105819561940519217e-05 4.999999999999999562e-05
1.424503195094040553e+00 7.107549865147935395e-05 4.999999999999999562e-05
1.425927698289134682e+00 7.420267845269150711e-05 4.999999999999999562e-05
1.427353625987423769e+00 7.237663606399381963e-05 4.999999999999999562e-05
1.428780979613411217e+00 7.170273972382486336e-05 4.999999999999999562e-05
1.430209760593024626e+00 7.329121695026684716e-05 4.999999999999999562e-05
1.431639970353617564e+00 7.304003838022867456e-05 4.999999999999999562e-05
1.433071610323971123e+00 7.031355752958971795e-05 4.999999999999999562e-05
1.434504681934295034e+00 7.162369561341021815e-05 4.999999999999999562e-05
1.435939186616229435e+00 7.313255987412487554e-05 4.999999999999999562e-05
1.437375125802845766e+00 7.085883828906429512e-05 4.999999999999999562e-05
1.438812500928648541e+00 7.258144453397388275e-05 4.999999999999999562e-05
1.440251313429577129e+00 7.703313667865283087e-05 4.999999999999999562e-05
1.441691564743006637e+00 7.468665086664516258e-05 4.999999999999999562e-05
1.443133256307749690e+00 7.507385989150847972e-05 4.999999999999999562e-05
1.444576389564057539e+00 7.474947557891323106e-05 4.999999999999999562e-05
1.446020965953621618e+00 7.491065026291215988e-05 4.999999999999999562e-05
1.447466986919575316e+00 7.350381996884117533e-05 4.999999999999999562e-05
1.448914453906494870e+00 7.565533806285838054e-05 4.999999999999999562e-05
1.450363368360401362e+00 7.589032677674407154e-05 4.999999999999999562e-05
1.451813731728761825e+00 8.059045533999514615e-05 4.999999999999999562e-05
1.453265545460490582e+00 7.650271591935458161e-05 4.999999999999999562e-05
1.454718811005951018e+00 7.723688317066603859e-05 4.999999999999999562e-05
1.456173529816956913e+00 8.141925465735523550e-05 4.999999999999999562e-05
1.457629703346773775e+00 7.853346667362640717e-05 4.999999999999999562e-05
1.459087333050120616e+00 7.741860182485390499e-05 4.999999999999999562e-05
1.460546420383170840e+00 7.908175766949693676e-05 4.999999999999999562e-05
1.462006966803554020e+00 7.822435901448970190e-05 4.999999999999999562e-05
1.463468973770357673e+00 7.870026471976000347e-05 4.999999999999999562e-05
1.464932442744127927e+00 8.166849871414730852e-05 4.999999999999999562e-05
1.466397375186871965e+00 8.310057007603024635e-05 4.999999999999999562e-05
1.467863772562058911e+00 7.813688983823154023e-05 4.999999999999999562e-05
1.469331636334620939e+00 7.973025384374110894e-05 4.999999999999999562e-05
1.470800967970955497e+00 8.472864341563995981e-05 4.999999999999999562e-05
1.472271768938926417e+00 8.551418300350312033e-05 4.999999999999999562e-05
