0.5	4.96E-07
0.51	6.36E-07
0.52	8.25E-07
0.53	1.03E-06
0.54	1.29E-06
0.55	1.56E-06
0.56	1.96E-06
0.57	2.28E-06
0.58	2.71E-06
0.59	3.29E-06
0.6	3.85E-06
0.61	4.63E-06
0.62	5.43E-06
0.63	6.44E-06
0.64	7.35E-06
0.65	8.71E-06
0.66	9.59E-06
0.67	1.08E-05
0.68	1.23E-05
0.69	1.36E-05
0.7	1.53E-05
0.71	1.67E-05
0.72	1.78E-05
0.73	1.95E-05
0.74	2.17E-05
0.75	2.39E-05
0.76	2.61E-05
0.77	2.91E-05
0.78	3.18E-05
0.79	3.44E-05
0.8	3.75E-05
0.81	3.73E-05
0.82	3.98E-05
0.83	4.25E-05
0.84	4.55E-05
0.85	5.19E-05
0.86	5.52E-05
0.87	5.96E-05
0.88	6.37E-05
0.89	6.17E-05
0.9	6.42E-05
0.91	6.89E-05
0.92	6.46E-05
0.93	5.06E-05
0.94	5.14E-05
0.95	5.74E-05
0.96	5.88E-05
0.97	5.79E-05
0.98	6.05E-05
0.99	6.75E-05
1	7.68E-05
1.01	8.33E-05
1.02	8.57E-05
1.03	9.17E-05
1.04	9.82E-05
1.05	1.02E-04
1.06	1.06E-04
1.07	1.13E-04
1.08	1.14E-04
1.09	1.05E-04
1.1	9.23E-05
1.11	8.77E-05
1.12	8.84E-05
1.13	9.00E-05
1.14	8.96E-05
1.15	9.19E-05
1.16	9.66E-05
1.17	9.89E-05
1.18	1.03E-04
1.19	1.10E-04
1.2	1.17E-04
1.21	1.25E-04
1.22	1.34E-04
1.23	1.41E-04
1.24	1.51E-04
1.25	1.59E-04
1.26	1.65E-04
1.27	1.69E-04
1.28	1.78E-04
1.29	1.80E-04
1.3	1.79E-04
1.31	1.80E-04
1.32	1.74E-04
1.33	1.42E-04
1.34	1.12E-04
1.35	1.05E-04
1.36	1.03E-04
1.37	1.05E-04
1.38	1.09E-04
1.39	1.12E-04
1.4	1.11E-04
1.41	1.06E-04
1.42	1.06E-04
1.43	1.09E-04
1.44	1.17E-04
1.45	1.23E-04
1.46	1.28E-04
1.47	1.29E-04
1.48	1.34E-04
1.49	1.39E-04
1.5	1.48E-04
1.51	1.58E-04
1.52	1.63E-04
1.53	1.74E-04
1.54	1.81E-04
1.55	1.90E-04
1.56	2.00E-04
1.57	2.17E-04
1.58	2.23E-04
1.59	2.34E-04
1.6	2.36E-04
1.61	2.57E-04
1.62	2.60E-04
1.63	2.61E-04
1.64	2.83E-04
1.65	2.78E-04
1.66	2.82E-04
1.67	2.89E-04
1.68	3.10E-04
1.69	3.01E-04
1.7	2.97E-04
1.71	2.89E-04
1.72	2.82E-04
1.73	2.85E-04
1.74	2.90E-04
1.75	2.77E-04
1.76	2.70E-04
1.77	2.66E-04
1.78	2.61E-04
1.79	2.56E-04
1.8	2.56E-04
1.81	2.59E-04
1.82	2.68E-04
1.83	2.57E-04
1.84	2.56E-04
1.85	2.53E-04
1.86	2.49E-04
1.87	2.74E-04
1.88	2.87E-04
1.89	2.84E-04
1.9	2.86E-04
1.91	2.91E-04
1.92	3.03E-04
1.93	2.91E-04
1.94	3.08E-04
1.95	3.20E-04
1.96	2.94E-04
1.97	2.96E-04
1.98	3.05E-04
1.99	3.07E-04
2	3.05E-04
2.01	3.05E-04
2.02	3.06E-04
2.03	3.15E-04
2.04	3.15E-04
2.05	3.20E-04
2.06	3.34E-04
2.07	3.52E-04
2.08	3.60E-04
2.09	3.77E-04
2.1	3.88E-04
2.11	4.06E-04
2.12	4.25E-04
2.13	4.31E-04
2.14	4.41E-04
2.15	4.54E-04
2.16	4.81E-04
2.17	4.99E-04
2.18	4.82E-04
2.19	4.91E-04
2.2	4.98E-04
2.21	5.04E-04
2.22	5.09E-04
2.23	5.17E-04
2.24	5.23E-04
2.25	5.30E-04
2.26	5.34E-04
2.27	5.39E-04
2.28	5.45E-04
2.29	5.45E-04
2.3	5.47E-04
2.31	5.52E-04
2.32	5.51E-04
2.33	5.53E-04
2.34	5.56E-04
2.35	5.54E-04
2.36	5.57E-04
2.37	5.66E-04
2.38	5.64E-04
2.39	5.67E-04
2.4	5.67E-04
2.41	5.56E-04
2.42	5.59E-04
2.43	5.57E-04
2.44	5.51E-04
2.45	5.46E-04
2.46	5.49E-04
2.47	5.50E-04
2.48	5.39E-04
2.49	5.37E-04
2.5	5.39E-04
2.51	5.24E-04
2.52	5.27E-04
2.53	5.31E-04
