3.05	4.53E-04
3.06	4.55E-04
3.07	4.58E-04
3.08	4.60E-04
3.09	4.63E-04
3.1	4.68E-04
3.11	4.77E-04
3.12	4.80E-04
3.13	4.78E-04
3.14	4.83E-04
3.15	4.83E-04
3.16	4.87E-04
3.17	4.99E-04
3.18	4.94E-04
3.19	4.95E-04
3.2	4.99E-04
3.21	5.06E-04
3.22	5.09E-04
3.23	5.10E-04
3.24	5.14E-04
3.25	5.17E-04
3.26	5.21E-04
3.27	5.25E-04
3.28	5.31E-04
3.29	5.40E-04
3.3	5.48E-04
3.31	5.37E-04
3.32	5.79E-04
3.33	5.36E-04
3.34	5.43E-04
3.35	5.47E-04
3.36	5.53E-04
3.37	5.67E-04
3.38	5.64E-04
3.39	5.67E-04
3.4	5.71E-04
3.41	5.77E-04
3.42	5.80E-04
3.43	5.80E-04
3.44	5.85E-04
3.45	5.86E-04
3.46	5.90E-04
3.47	5.94E-04
3.48	5.97E-04
3.49	6.01E-04
3.5	6.04E-04
3.51	6.10E-04
3.52	6.13E-04
3.53	6.15E-04
3.54	6.22E-04
3.55	6.23E-04
3.56	6.36E-04
3.57	6.32E-04
3.58	6.42E-04
3.59	6.40E-04
3.6	6.43E-04
3.61	6.47E-04
3.62	6.51E-04
3.63	6.56E-04
3.64	6.58E-04
3.65	6.64E-04
3.66	6.69E-04
3.67	6.72E-04
3.68	6.75E-04
3.69	6.80E-04
3.7	6.84E-04
3.71	6.85E-04
3.72	6.92E-04
3.73	6.99E-04
3.74	7.36E-04
3.75	7.07E-04
3.76	7.06E-04
3.77	7.07E-04
3.78	7.11E-04
3.79	7.16E-04
3.8	7.21E-04
3.81	7.22E-04
3.82	7.32E-04
3.83	7.31E-04
3.84	7.35E-04
3.85	7.37E-04
3.86	7.41E-04
3.87	7.44E-04
3.88	7.52E-04
3.89	7.55E-04
3.9	7.56E-04
3.91	7.60E-04
3.92	7.65E-04
3.93	7.66E-04
3.94	7.69E-04
3.95	7.79E-04
3.96	7.78E-04
3.97	7.79E-04
3.98	7.86E-04
3.99	7.88E-04
4	7.95E-04
4.01	7.97E-04
4.02	8.02E-04
4.03	8.01E-04
4.04	8.05E-04
4.05	8.22E-04
4.06	8.20E-04
4.07	8.37E-04
4.08	8.22E-04
4.09	8.21E-04
4.1	8.26E-04
4.11	8.31E-04
4.12	8.32E-04
4.13	8.33E-04
4.14	8.40E-04
4.15	8.44E-04
4.16	8.45E-04
4.17	8.52E-04
4.18	8.53E-04
4.19	8.55E-04
4.2	8.57E-04
4.21	8.60E-04
4.22	8.56E-04
4.23	8.60E-04
4.24	8.60E-04
4.25	8.63E-04
4.26	8.64E-04
4.27	8.64E-04
4.28	8.67E-04
4.29	8.76E-04
4.3	8.88E-04
4.31	8.85E-04
4.32	8.86E-04
4.33	8.80E-04
4.34	8.90E-04
4.35	9.03E-04
4.36	9.06E-04
4.37	9.17E-04
4.38	9.07E-04
4.39	9.17E-04
4.4	9.19E-04
4.41	9.34E-04
4.42	9.26E-04
4.43	9.54E-04
4.44	9.57E-04
4.45	9.58E-04
4.46	9.33E-04
4.47	9.39E-04
4.48	9.70E-04
4.49	9.88E-04
4.5	9.76E-04
4.51	9.54E-04
4.52	9.70E-04
4.53	9.73E-04
4.54	9.77E-04
4.55	9.87E-04
4.56	9.68E-04
4.57	9.83E-04
4.58	1.02E-03
4.59	1.03E-03
4.6	1.00E-03
4.61	1.02E-03
4.62	1.03E-03
4.63	1.03E-03
4.64	1.02E-03
4.65	1.04E-03
4.66	1.06E-03
4.67	1.02E-03
4.68	1.04E-03
4.69	1.04E-03
4.7	1.03E-03
4.71	1.02E-03
4.72	1.04E-03
4.73	1.03E-03
4.74	1.05E-03
4.75	1.06E-03
4.76	1.04E-03
4.77	1.06E-03
4.78	1.06E-03
